date,pagePath,source,medium,adContent,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
05/23/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Massachusetts,Boston,1,0,21,0,0,2,0,0
05/23/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Massachusetts,Reading,1,0,411,0,0,1,0,0
05/24/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Saco,2,0,187,0,0,2,0,0
05/24/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,South Portland,1,0,0,0,0,1,1,0
05/25/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Istanbul,Istanbul,1,0,0,0,0,1,1,0
05/25/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,New Jersey,New Hanover Township,1,0,5,0,0,1,0,0
05/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Texas,Ingram,1,0,0,0,0,1,1,0
05/25/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,New Jersey,New Hanover Township,1,0,5,0,0,1,0,0
05/25/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Massachusetts,Marlborough,1,0,0,0,0,1,1,0
05/26/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Maine,Falmouth,1,0,0,0,0,1,1,0
05/26/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Maine,Waldoboro,1,0,16,0,0,1,0,0
05/27/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,California,San Diego,1,0,391,0,0,1,0,0
05/28/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Cape Elizabeth,1,0,23,0,0,2,0,0
05/28/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Addis Ababa,Addis Ababa,1,0,0,0,0,1,1,0
05/28/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Houlton,1,0,6,0,0,1,0,0
05/28/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Lagos,Lagos,1,0,23,0,0,1,0,0
05/28/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Sardinia,Cagliari,1,0,0,0,0,1,1,0
05/29/2019,/everyone-graduate-degree-seekers/thank-you,(direct),(none),(not set),(not set),Maine,Sanford,1,1,0,1,1,1,1,0
05/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,New York,New York,1,0,9,0,0,1,0,0
05/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Biddeford,1,0,0,0,0,1,1,0
05/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Sanford,1,0,0,0,0,1,1,0
05/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,New Hampshire,Dover,1,0,7,0,0,1,0,0
05/31/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Kigali City,Kigali,1,0,0,0,0,1,1,0
05/31/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Paris,1,0,6,0,0,1,0,0
05/31/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Massachusetts,Malden,1,0,0,0,0,1,1,0
06/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Dubai,Dubai,1,0,1002,0,0,1,0,0
06/01/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Winslow,1,0,80,0,0,1,0,0
06/02/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Queensland,Gold Coast,1,0,0,0,0,1,1,0
06/02/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Calais,1,0,16,0,0,1,0,0
06/02/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Portland,1,0,24,0,0,1,0,0
06/02/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Pennsylvania,York,1,0,83,0,0,1,0,0
06/03/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Vermont,Burlington,1,0,5,0,0,1,0,0
06/03/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Lagos,Lagos,1,0,38,0,0,1,0,0
06/03/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,44,0,0,1,0,0
06/03/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,New York,1,0,0,0,0,1,1,0
06/03/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,Otisville,1,0,48,0,0,2,0,0
06/03/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Okinawa,Onna,1,0,22,0,0,1,0,0
06/03/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Massachusetts,Boston,1,0,0,0,0,1,1,0
06/04/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,(not set),1,0,8,0,0,1,0,0
06/04/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Lewiston,1,0,0,0,0,1,1,0
06/04/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Minnesota,Albany,1,0,215,0,0,2,0,0
06/04/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,New York,1,0,173,0,0,1,0,0
06/04/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,(not set),(not set),1,0,266,0,0,1,0,0
06/04/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Kennebunk,1,0,10,0,0,1,0,0
06/05/2019,/everyone-degree-completion/thank-you,google,organic,(not set),(not set),Central Region,Kampala,1,0,23,0,0,1,0,0
06/05/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Maine,Augusta,1,0,0,0,0,1,1,0
06/05/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Stockbridge,1,0,22,0,0,2,1,0
06/05/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New Hampshire,Exeter,1,0,43,0,0,1,0,0
06/05/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Oromia,(not set),1,0,205,0,0,1,0,0
06/05/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Degree in Maine,FY2019_Transfer,Maine,South Portland,1,0,228,0,0,1,0,0
06/05/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,Portland,1,0,0,0,0,1,1,0
06/05/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,Standish,1,0,0,0,0,1,1,0
06/06/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Lewiston,1,0,11,0,0,2,0,0
06/06/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Portland,1,0,0,0,0,1,1,0
06/06/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,New York,New York,1,0,2,0,0,1,0,0
06/07/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,South Portland,1,0,0,0,0,1,1,0
06/07/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Cape Elizabeth,1,0,0,0,0,1,1,0
06/07/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,600,0,0,2,0,0
06/07/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Kigali City,Kigali,1,0,31,0,0,1,0,0
06/07/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Portland,2,2,0,2,0,2,2,0
06/07/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,New York,New York,1,0,30,0,0,1,0,0
06/08/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Giza Governorate,(not set),1,0,0,0,0,1,1,0
06/08/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Montserrado,(not set),1,0,11,0,0,1,0,0
06/08/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Portland,1,0,9,0,0,1,0,0
06/08/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,New Hampshire,Dunbarton,1,0,45,0,0,1,0,0
06/09/2019,/everyone-transfer-students/thank-you,(direct),(none),(not set),(not set),Maine,Portland,1,1,0,1,1,1,1,0
06/09/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Maine,Augusta,1,0,36,0,0,1,0,0
06/10/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Amhara,(not set),1,0,47,0,0,1,0,0
06/10/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Federal Capital Territory,Abuja,1,0,271,0,0,1,0,0
06/10/2019,/everyone-transfer-students/thank-you,(direct),(none),(not set),(not set),Maine,Portland,2,2,0,2,0,2,2,0
06/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Pristina District,Prishtina,1,0,9,0,0,1,0,0
06/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Tennessee,Chattanooga,1,0,0,0,0,1,1,0
06/11/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Scarborough,1,0,0,0,0,1,1,0
06/11/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,Auburn,1,0,334,0,0,1,0,0
06/11/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Portland,1,0,0,0,0,1,1,0
06/11/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,New Hampshire,Concord,1,0,16,0,0,2,1,0
06/12/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Portland,1,0,13,0,0,1,0,0
06/12/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,14,0,0,1,0,0
06/12/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Gujarat,Ahmedabad,1,0,0,0,0,1,1,0
06/13/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Federal Capital Territory,Abuja,1,0,7,0,0,1,0,0
06/13/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Programs in Maine,FY2019_Graduate,Cairo Governorate,Cairo,1,0,540,0,0,2,0,0
06/13/2019,/everyone-high-school-students/thank-you,(direct),(none),(not set),(not set),Tennessee,Memphis,14,14,0,14,14,14,14,0
06/13/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Ho Chi Minh City,Ho Chi Minh City,1,0,22,0,0,1,0,0
06/14/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Westbrook,1,0,14,0,0,1,0,0
06/14/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Waldoboro,1,0,1569,0,0,2,1,0
06/14/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Khomas Region,Windhoek,1,0,116,0,0,3,0,0
06/14/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Poland,1,0,0,0,0,1,1,0
06/14/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Portland,1,0,46,0,0,1,0,0
06/14/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,New Hampshire,Gilford,1,0,0,0,0,1,1,0
06/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Central Region,Kampala,1,0,66,0,0,1,0,0
06/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Illinois,Roselle,1,0,0,0,0,1,1,0
06/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Auburn,1,0,27,0,0,1,0,0
06/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,South Portland,1,0,11,0,0,1,0,0
06/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Nairobi County,Nairobi,1,0,512,1,0,1,0,512
06/16/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,England,Kidderminster,1,0,19,0,0,1,0,0
06/16/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Vermont,Montpelier,1,0,0,0,0,1,1,0
06/17/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,South Portland,1,0,2,0,0,2,1,0
06/17/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Campania,Naples,1,0,14,0,0,1,0,0
06/17/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Auburn,1,0,10,0,0,1,0,0
06/17/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,10,0,0,2,1,0
06/17/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Massachusetts,Boston,1,0,21,0,0,1,0,0
06/17/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Kigali City,Kigali,1,0,0,0,0,1,1,0
06/18/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Greater Accra Region,Accra,1,0,22,0,0,1,0,0
06/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Addis Ababa,Addis Ababa,1,0,30,0,0,1,0,0
06/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Gauteng,Johannesburg,1,0,19,0,0,2,0,0
06/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Medford,1,0,8,0,0,1,0,0
06/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Phnom Penh,Phnom Penh,1,0,49,0,0,1,0,0
06/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Western Area,Freetown,1,0,151,0,0,1,0,0
06/18/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Portland,1,0,29,0,0,1,0,0
06/19/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Lagos,Lagos,1,0,253,0,0,1,0,0
06/19/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Greater Accra Region,Accra,1,0,24,0,0,1,0,0
06/19/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Nairobi County,Nairobi,1,0,65,0,0,1,0,0
06/19/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,Portland,1,0,479,0,0,1,0,0
06/20/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Massachusetts,Boston,2,1,0,1,0,2,2,0
06/20/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Hiram,1,0,16,0,0,1,0,0
06/21/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Old Town,1,0,35,0,0,1,0,0
06/21/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Indiana,Evansville,1,0,0,0,0,1,1,0
06/21/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,0,0,0,1,1,0
06/21/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Nairobi County,Nairobi,1,0,21,1,0,1,0,74
06/21/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Whitefield,1,0,0,0,0,1,1,0
06/22/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Nairobi County,Nairobi,1,0,39,0,0,1,0,0
06/22/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,State of Rio de Janeiro,Rio de Janeiro,1,0,20,0,0,1,0,0
06/23/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Algiers Province,(not set),1,0,0,0,0,1,1,0
06/23/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,New Hampshire,Dover,1,0,6,0,0,1,0,0
06/23/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,North Carolina,Fayetteville,1,0,20,0,0,2,0,0
06/24/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Auburn,1,0,29,0,0,1,0,0
06/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Raymond,1,0,11,0,0,1,0,0
06/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Sebago,1,0,0,0,0,1,1,0
06/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,State of Mexico,Toluca,1,0,11,0,0,1,0,0
06/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,State of Rio de Janeiro,Nova Iguacu,1,0,19,0,0,2,0,0
06/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Vermont,Castleton,1,0,9,0,0,1,0,0
06/24/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Florida,Clermont,1,0,0,0,0,1,1,0
06/24/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Wiscasset,1,0,19,0,0,1,0,0
06/25/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Scarborough,1,0,13,0,0,1,0,0
06/25/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Auburn,1,0,14,0,0,1,0,0
06/25/2019,/everyone-graduate-degree-seekers/thank-you,google,organic,(not set),(not set),Maine,Auburn,1,0,3,0,0,1,0,0
06/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Doha,Doha,1,0,423,0,0,1,0,0
06/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Machias,1,0,8,0,0,1,0,0
06/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Ohio,Columbus,1,0,0,0,0,1,1,0
06/26/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Massachusetts,Boston,1,0,0,0,0,1,1,0
06/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,(not set),(not set),1,0,10,0,0,1,0,0
06/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Portland,1,0,37,0,0,1,0,0
06/26/2019,/everyone-online-degree-seekers/thank-you,(direct),(none),(not set),(not set),Oshana Region,(not set),1,1,0,1,1,1,1,0
06/26/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Caribou,1,0,5,0,0,1,0,0
06/26/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Massachusetts,Boston,1,0,51,0,0,1,0,0
06/26/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,New Hampshire,Dover,1,0,0,0,0,1,1,0
06/26/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Massachusetts,Lowell,1,0,25,0,0,2,0,0
06/27/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Washington,Everett,1,0,0,0,0,1,1,0
06/27/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Greater Accra Region,Accra,1,0,0,0,0,1,1,0
06/27/2019,/everyone-online-degree-seekers/thank-you,(direct),(none),(not set),(not set),New York,Getzville,1,0,16,0,0,2,0,0
06/27/2019,/everyone-online-degree-seekers/thank-you,google,cpc,Online Degree Program,FY2019_Online,Illinois,Naperville,1,0,28,0,0,1,0,0
06/28/2019,/everyone-degree-completion/thank-you,facebook.com,referral,(not set),(not set),Maine,Lewiston,1,0,25,0,0,1,0,0
06/28/2019,/everyone-graduate-degree-seekers/thank-you,facebook.com,referral,(not set),(not set),Maine,Lewiston,1,0,51,0,0,3,0,0
06/28/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Lewiston,1,0,30,0,0,1,0,0
06/28/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Jonesport,1,0,0,0,0,1,1,0
06/28/2019,/everyone-high-school-students/thank-you,facebook.com,referral,(not set),(not set),Maine,Lewiston,1,0,15,0,0,1,0,0
06/28/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Portland,1,0,13,0,0,1,0,0
06/28/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,New York,1,0,18,0,0,2,0,0
06/28/2019,/everyone-online-degree-seekers/thank-you,facebook.com,referral,(not set),(not set),Maine,Lewiston,1,0,69,0,0,3,0,0
06/28/2019,/everyone-transfer-students/thank-you,facebook.com,referral,(not set),(not set),Maine,Lewiston,1,0,23,0,0,1,0,0
06/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Bridgton,1,0,11,0,0,1,0,0
06/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Massachusetts,Boston,1,0,11,0,0,1,0,0
06/29/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Illinois,Chicago,1,0,0,0,0,1,1,0
06/29/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,New Hampshire,Meredith,1,0,0,0,0,1,1,0
06/30/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Delhi,Delhi,1,0,23,0,0,1,0,0
06/30/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Waldoboro,1,0,7,0,0,1,0,0
06/30/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Degree in Maine,FY2019_Transfer,Wisconsin,New Berlin,1,0,144,0,0,1,0,0
07/01/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Waterville,1,0,91,0,0,1,0,0
07/01/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Vermont,Montpelier,1,0,36,0,0,1,0,0
07/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Connecticut,Wolcott,1,0,8,0,0,1,0,0
07/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Hanoi,Hanoi,1,0,13,0,0,2,0,0
07/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,Plattsburgh,1,0,7,0,0,1,0,0
07/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Oregon,(not set),1,0,42,0,0,1,0,0
07/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,"Southern Nations, Nationalities, and People's Region",(not set),1,0,0,0,0,1,1,0
07/01/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,St. Andrew Parish,Kingston,1,0,65,0,0,1,0,0
07/01/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Arizona,Phoenix,1,0,37,0,0,1,0,0
07/01/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Cairo Governorate,New Cairo City,1,0,223,0,0,1,0,0
07/02/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,South Portland,1,0,0,0,0,1,1,0
07/02/2019,/everyone-high-school-students/thank-you,google,cpc,Bachelor Degree Programs,FY2019_Undergrad,Corozal District,(not set),1,0,59,0,0,1,0,0
